GenBank Assembly ID (Accession.version)	GenBank release ID	RefSeq Assembly ID (Accession.version)	RefSeq release ID 	
GCA_021131125.1	30518598	GCF_021131125.1	30560038	
GCA_021131145.1	30518618	GCF_021131145.1	30558458	
GCA_021131165.1	30518638	GCF_021131165.1	30564138	
GCA_021131185.1	30518658	GCF_021131185.1	30558918	
GCA_021131205.1	30518678	GCF_021131205.1	30559258	
GCA_021131225.1	30518698	GCF_021131225.1	30559578	
GCA_021131245.1	30518738	GCF_021131245.1	30563918	
GCA_021131265.1	30518758	GCF_021131265.1	30558358	
GCA_021131285.1	30518798	GCF_021131285.1	30559358	
GCA_021131305.1	30518818	GCF_021131305.1	30558338	
GCA_021131325.1	30518858	GCF_021131325.1	30559438	
GCA_021131345.1	30518878	GCF_021131345.1	30559678	
GCA_021131365.1	30518898	GCF_021131365.1	30559858	
GCA_021131385.1	30518918	GCF_021131385.1	30560238	
GCA_021131405.1	30518958	GCF_021131405.1	30558398	
GCA_021131425.1	30518978	GCF_021131425.1	30558138	
GCA_021131445.1	30518998	GCF_021131445.1	30559458	
GCA_021131465.1	30519038	GCF_021131465.1	30560318	
GCA_021131485.1	30519078	GCF_021131485.1	30558718	
GCA_021131505.1	30519118	GCF_021131505.1	30559938	
GCA_021131525.1	30519138	GCF_021131525.1	30563838	
GCA_021131545.1	30519178	GCF_021131545.1	30558838	
GCA_021131565.1	30519198	GCF_021131565.1	30559618	
GCA_021131585.1	30519218	GCF_021131585.1	30558938	
GCA_021131605.1	30519258	GCF_021131605.1	30564078	
GCA_021131625.1	30519278	GCF_021131625.1	30559098	
GCA_021131645.1	30519298	GCF_021131645.1	30560178	
GCA_021131665.1	30519318	GCF_021131665.1	30560158	
GCA_021131685.1	30519338	GCF_021131685.1	30564158	
GCA_021131705.1	30519358	GCF_021131705.1	30563778	
GCA_021131725.1	30519378	GCF_021131725.1	30559238	
GCA_021131745.1	30519398	GCF_021131745.1	30559658	
GCA_021131765.1	30519418	GCF_021131765.1	30559878	
GCA_021131785.1	30519438	GCF_021131785.1	30564258	
GCA_021131815.1	30519458	GCF_021131815.1	30563958	
GCA_021131835.1	30519478	GCF_021131835.1	30558538	
GCA_021131855.1	30519498	GCF_021131855.1	30560218	
GCA_021131875.1	30519518	GCF_021131875.1	30560058	
GCA_021131895.1	30519538	GCF_021131895.1	30558478	
GCA_021131915.1	30519558	GCF_021131915.1	30564318	
GCA_021131935.1	30519578	GCF_021131935.1	30559838	
GCA_021131955.1	30519598	GCF_021131955.1	30559118	
GCA_021131975.1	30519618	GCF_021131975.1	30558618	
GCA_021131995.1	30519638	GCF_021131995.1	30558738	
GCA_021132015.1	30519658	GCF_021132015.1	30564178	
GCA_021132035.1	30519678	GCF_021132035.1	30558038	
GCA_021132055.1	30519698	GCF_021132055.1	30559918	
GCA_021132075.1	30519718	GCF_021132075.1	30560098	
GCA_021132095.1	30519738	GCF_021132095.1	30558898	
GCA_021132115.1	30519758	GCF_021132115.1	30564278	
GCA_021132135.1	30519778	GCF_021132135.1	30558278	
GCA_021132155.1	30519798	GCF_021132155.1	30559518	
GCA_021132175.1	30519818	GCF_021132175.1	30559978	
GCA_021132195.1	30519838	GCF_021132195.1	30558518	
GCA_021132215.1	30519858	GCF_021132215.1	30564018	
GCA_021132235.1	30519878	GCF_021132235.1	30559338	
GCA_021132255.1	30519898	GCF_021132255.1	30559958	
GCA_021132275.1	30519918	GCF_021132275.1	30559758	
GCA_021132295.1	30519938	GCF_021132295.1	30558998	
GCA_021132315.1	30519958	GCF_021132315.1	30563858	
GCA_021132335.1	30519978	GCF_021132335.1	30558638	
GCA_021132355.1	30519998	GCF_021132355.1	30559318	
GCA_021132375.1	30520018	GCF_021132375.1	30560118	
GCA_021132395.1	30520038	GCF_021132395.1	30560198	
GCA_021132415.1	30520058	GCF_021132415.1	30564338	
GCA_021132435.1	30520078	GCF_021132435.1	30558438	
GCA_021132455.1	30520098	GCF_021132455.1	30558498	
GCA_021132475.1	30520118	GCF_021132475.1	30559418	
GCA_021132495.1	30520138	GCF_021132495.1	30558378	
GCA_021132515.1	30520158	GCF_021132515.1	30560298	
GCA_021132535.1	30520178	GCF_021132535.1	30558598	
GCA_021132555.1	30520198	GCF_021132555.1	30558878	
GCA_021132575.1	30520218	GCF_021132575.1	30563558	
GCA_021132595.1	30520238	GCF_021132595.1	30563278	
GCA_021132615.1	30520258	GCF_021132615.1	30564058	
GCA_021132635.1	30520278	GCF_021132635.1	30558318	
GCA_021132655.1	30520298	GCF_021132655.1	30558758	
GCA_021132675.1	30520318	GCF_021132675.1	30563718	
GCA_021132695.1	30520338	GCF_021132695.1	30559998	
GCA_021132715.1	30520358	GCF_021132715.1	30563898	
GCA_021132735.1	30520378	GCF_021132735.1	30564198	
GCA_021132755.1	30520398	GCF_021132755.1	30558978	
GCA_021132775.1	30520418	GCF_021132775.1	30563638	
GCA_021132795.1	30520438	GCF_021132795.1	30560278	
GCA_021132815.1	30520458	GCF_021132815.1	30564098	
GCA_021132835.1	30520478	GCF_021132835.1	30563978	
GCA_021132855.1	30520498	GCF_021132855.1	30559138	
GCA_021132875.1	30520518	GCF_021132875.1	30563698	
GCA_021132895.1	30520538	GCF_021132895.1	30563338	
GCA_021132915.1	30520558	GCF_021132915.1	30563798	
GCA_021132935.1	30520578	GCF_021132935.1	30561978	
GCA_021132955.1	30520598	GCF_021132955.1	30559538	
GCA_021132975.1	30520618	GCF_021132975.1	30563438	
GCA_021132995.1	30520638	GCF_021132995.1	30563318	
GCA_021133015.1	30520658	GCF_021133015.1	30563398	
GCA_021133035.1	30520678	GCF_021133035.1	30563158	
GCA_021133055.1	30520698	GCF_021133055.1	30557998	
GCA_021133075.1	30520718	GCF_021133075.1	30563678	
GCA_021133095.1	30520738	GCF_021133095.1	30563238	
GCA_021133115.1	30520758	GCF_021133115.1	30558098	
GCA_021133135.1	30520778	GCF_021133135.1	30563578	
GCA_021133155.1	30520798	GCF_021133155.1	30559378	
GCA_021133175.1	30520818	GCF_021133175.1	30563518	
GCA_021133195.1	30520838	GCF_021133195.1	30563358	
GCA_021133215.1	30520858	GCF_021133215.1	30563198	
GCA_021133235.1	30520878	GCF_021133235.1	30562118	
GCA_021133255.1	30520898	GCF_021133255.1	30559018	
GCA_021133275.1	30520918	GCF_021133275.1	30563478	
GCA_021133295.1	30520938	GCF_021133295.1	30558258	
GCA_021133315.1	30520958	GCF_021133315.1	30558058	
GCA_021133335.1	30520978	GCF_021133335.1	30562758	
GCA_021133355.1	30520998	GCF_021133355.1	30559698	
GCA_021133375.1	30521018	GCF_021133375.1	30563658	
GCA_021133395.1	30521038	GCF_021133395.1	30563618	
GCA_021133415.1	30521058	GCF_021133415.1	30558158	
GCA_021133435.1	30521078	GCF_021133435.1	30563498	
GCA_021133455.1	30521098	GCF_021133455.1	30558198	
GCA_021133475.1	30521118	GCF_021133475.1	30563598	
GCA_021133495.1	30521138	GCF_021133495.1	30563538	
GCA_021133515.1	30521158	GCF_021133515.1	30558218	
GCA_021133535.1	30521178	GCF_021133535.1	30563738	
GCA_021166015.1	30565378	GCF_021166015.1	30585858	
GCA_021166395.1	30565758	GCF_021166395.1	30585978	
GCA_021166415.1	30565778	GCF_021166415.1	30585078	
GCA_021166435.1	30565798	GCF_021166435.1	30585118	
GCA_021184105.1	30587348	GCF_021184105.1	30958778	
GCA_021184125.1	30587368	GCF_021184125.1	30959658	
GCA_021228975.1	30641788	GCF_021228975.1	30665598	
GCA_021307345.1	30739848	GCF_021307345.1	30749358	
GCA_021378315.1	30829488	GCF_021378315.1	30844798	
GCA_021390295.2	38918078	GCF_021390295.2	38937818	
GCA_021397775.1	30854258	GCF_021397775.1	30885588	
GCA_021397815.1	30854318	GCF_021397815.1	30883308	
GCA_021397895.1	30854378	GCF_021397895.1	30879048	
GCA_021397945.1	30854478	GCF_021397945.1	30879128	
GCA_021398035.1	30854518	GCF_021398035.1	30879988	
GCA_021398075.1	30854538	GCF_021398075.1	30886428	
GCA_021398095.1	30854558	GCF_021398095.1	30886168	
GCA_021398175.1	30854638	GCF_021398175.1	30887348	
GCA_021398195.1	30854658	GCF_021398195.1	30884188	
GCA_021398465.1	30854938	GCF_021398465.1	30886628	
GCA_021398485.1	30854958	GCF_021398485.1	30885788	
GCA_021398935.1	30856038	GCF_021398935.1	30920558	
GCA_021398955.1	30856058	GCF_021398955.1	30917938	
GCA_021398975.1	30856078	GCF_021398975.1	30918578	
GCA_021398995.1	30856098	GCF_021398995.1	30919738	
GCA_021399015.1	30856118	GCF_021399015.1	30920518	
GCA_021441965.1	30921078	GCF_021441965.1	30958818	
GCA_021441985.1	30921098	GCF_021441985.1	30959718	
GCA_021484785.1	30970738	GCF_021484785.1	30981958	
GCA_021496405.1	30994288	GCF_021496405.1	31009688	
GCA_021496425.1	30994308	GCF_021496425.1	31011008	
GCA_021496445.1	30994328	GCF_021496445.1	31008088	
GCA_021498025.2	33245658	GCF_021498025.2	33275328	
GCA_021498045.1	30996328	GCF_021498045.1	31037648	
GCA_021498145.1	30996448	GCF_021498145.1	31038188	
GCA_021498165.1	30996468	GCF_021498165.1	31048948	
GCA_021513335.1	31013968	GCF_021513335.1	31037478	
GCA_021534845.1	31038988	GCF_021534845.1	31056188	
GCA_021534885.1	31039028	GCF_021534885.1	31055588	
GCA_021534905.1	31039048	GCF_021534905.1	31055288	
GCA_021534925.1	31039068	GCF_021534925.1	32221968	
GCA_021534945.1	31039088	GCF_021534945.1	31056228	
GCA_021534985.1	31039128	GCF_021534985.1	31055808	
GCA_021535005.1	31039148	GCF_021535005.1	31055488	
GCA_021535025.1	31039168	GCF_021535025.1	31056508	
GCA_021554655.1	31066168	GCF_021554655.1	31073388	
GCA_021559815.1	31073188	GCF_021559815.1	31109888	
GCA_021559835.1	31073228	GCF_021559835.1	31120448	
GCA_021559855.1	31073288	GCF_021559855.1	31109868	
GCA_021559875.1	31073308	GCF_021559875.1	31109828	
GCA_021869725.1	31406858	GCF_021869725.1	31492408	
GCA_022014695.1	31570978	GCF_022014695.1	31741098	
GCA_022023755.1	31589878	GCF_022023755.1	31741278	
GCA_022023775.1	31589898	GCF_022023775.1	31739768	
GCA_022058205.1	31624588	GCF_022058205.1	31768718	
GCA_022058225.1	31624608	GCF_022058225.1	31772398	
GCA_022117635.1	31684448	GCF_022117635.1	31766238	
GCA_022117655.1	31684468	GCF_022117655.1	31766438	
GCA_022220385.1	31806488	GCF_022220385.1	31815228	
GCA_022220885.1	31807018	GCF_022220885.1	31844548	
GCA_022221385.1	31807518	GCF_022221385.1	31844568	
GCA_022349925.1	31960058	GCF_022349925.1	31966378	
GCA_022353625.1	31967998	GCF_022353625.1	31999218	
GCA_022353905.1	31968278	GCF_022353905.1	31999038	
GCA_022353925.1	31968298	GCF_022353925.1	31999238	
GCA_022354045.1	31968418	GCF_022354045.1	31998878	
GCA_022368815.1	31983378	GCF_022368815.1	32023888	
GCA_022368895.1	31983498	GCF_022368895.1	32023608	
GCA_022369015.1	31983598	GCF_022369015.1	32023808	
GCA_022369175.1	31983718	GCF_022369175.1	32024468	
GCA_022370515.1	31985048	GCF_022370515.1	32023908	
GCA_022376675.1	31991158	GCF_022376675.1	32161308	
GCA_022385195.1	32001838	GCF_022385195.1	32024148	
GCA_022385215.1	32001858	GCF_022385215.1	32024088	
GCA_022439445.1	32084868	GCF_022439445.1	32129628	
GCA_022439465.1	32084888	GCF_022439465.1	32128948	
GCA_022453585.1	32099248	GCF_022453585.1	32129428	
GCA_022453605.1	32099268	GCF_022453605.1	32129548	
GCA_022488205.1	32156308	GCF_022488205.1	32161288	
GCA_022492975.1	32164608	GCF_022492975.1	32192158	
GCA_022492995.1	32164628	GCF_022492995.1	32193708	
GCA_022493015.1	32164648	GCF_022493015.1	32191848	
GCA_022493115.1	32164748	GCF_022493115.1	32194488	
GCA_022493155.1	32164788	GCF_022493155.1	32194188	
GCA_022493175.1	32164808	GCF_022493175.1	32192288	
GCA_022493195.1	32164828	GCF_022493195.1	32193728	
GCA_022493215.1	32164848	GCF_022493215.1	32194568	
GCA_022493235.1	32164868	GCF_022493235.1	32194528	
GCA_022493255.1	32164888	GCF_022493255.1	32194468	
GCA_022493275.1	32164908	GCF_022493275.1	32194628	
GCA_022493295.1	32164928	GCF_022493295.1	32194048	
GCA_022493315.1	32164948	GCF_022493315.1	32194588	
GCA_022493335.1	32164968	GCF_022493335.1	32194548	
GCA_022493355.1	32164988	GCF_022493355.1	32194288	
GCA_022493375.1	32165008	GCF_022493375.1	32194608	
GCA_022493395.1	32165028	GCF_022493395.1	32193928	
GCA_022493415.1	32165048	GCF_022493415.1	32194508	
GCA_022493435.1	32165068	GCF_022493435.1	32196048	
GCA_022493455.1	32165088	GCF_022493455.1	32195748	
GCA_022493475.1	32165108	GCF_022493475.1	32192308	
GCA_022493495.1	32165128	GCF_022493495.1	32193748	
GCA_022493515.1	32165148	GCF_022493515.1	32194068	
GCA_022493535.1	32165168	GCF_022493535.1	32195928	
GCA_022493555.1	32165188	GCF_022493555.1	32194428	
GCA_022493575.1	32165208	GCF_022493575.1	32196328	
GCA_022493595.1	32165228	GCF_022493595.1	32193828	
GCA_022493615.1	32165248	GCF_022493615.1	32194088	
GCA_022493635.1	32165268	GCF_022493635.1	32196148	
GCA_022493655.1	32165288	GCF_022493655.1	32194208	
GCA_022493675.1	32165308	GCF_022493675.1	32192328	
GCA_022493695.1	32165328	GCF_022493695.1	32193948	
GCA_022493715.1	32165348	GCF_022493715.1	32193768	
GCA_022493735.1	32165368	GCF_022493735.1	32195968	
GCA_022493755.1	32165388	GCF_022493755.1	32195768	
GCA_022493775.1	32165408	GCF_022493775.1	32192228	
GCA_022493795.1	32165428	GCF_022493795.1	32193968	
GCA_022493815.1	32165448	GCF_022493815.1	32193848	
GCA_022493835.1	32165468	GCF_022493835.1	32195828	
GCA_022493855.1	32165488	GCF_022493855.1	32194308	
GCA_022493875.1	32165508	GCF_022493875.1	32196208	
GCA_022493895.1	32165528	GCF_022493895.1	32192348	
GCA_022494075.1	32165708	GCF_022494075.1	32192248	
GCA_022494235.1	32165868	GCF_022494235.1	32191868	
GCA_022494315.1	32165948	GCF_022494315.1	32193868	
GCA_022494585.1	32166208	GCF_022494585.1	32194328	
GCA_022494605.1	32166228	GCF_022494605.1	32191958	
GCA_022494625.1	32166248	GCF_022494625.1	32193788	
GCA_022494645.1	32166268	GCF_022494645.1	32191808	
GCA_022494665.1	32166288	GCF_022494665.1	32191888	
GCA_022494685.1	32166308	GCF_022494685.1	32191768	
GCA_022494705.1	32166328	GCF_022494705.1	32192368	
GCA_022494725.1	32166348	GCF_022494725.1	32193988	
GCA_022494745.1	32166368	GCF_022494745.1	32193888	
GCA_022494765.1	32166388	GCF_022494765.1	32191828	
GCA_022494785.1	32166408	GCF_022494785.1	32194448	
GCA_022494805.1	32166428	GCF_022494805.1	32192008	
GCA_022494825.1	32166468	GCF_022494825.1	32194108	
GCA_022494855.1	32166488	GCF_022494855.1	32191908	
GCA_022514105.1	32186078	GCF_022514105.1	32221988	
GCA_022558405.1	32260648	GCF_022558405.1	32285838	
GCA_022558625.1	32263428	GCF_022558625.1	32285578	
GCA_022558645.1	32263448	GCF_022558645.1	32285958	
GCA_022558665.1	32263468	GCF_022558665.1	32286218	
GCA_022558685.1	32263488	GCF_022558685.1	32286298	
GCA_022558705.1	32263508	GCF_022558705.1	32285778	
GCA_022558725.1	32263528	GCF_022558725.1	32285538	
GCA_022558745.1	32263548	GCF_022558745.1	32285918	
GCA_022558765.1	32263568	GCF_022558765.1	32286138	
GCA_022558785.1	32263588	GCF_022558785.1	32286238	
GCA_022558805.1	32263608	GCF_022558805.1	32285858	
GCA_022558825.1	32263628	GCF_022558825.1	32285638	
GCA_022558845.1	32263648	GCF_022558845.1	32285978	
GCA_022558865.1	32263668	GCF_022558865.1	32286058	
GCA_022558885.1	32263688	GCF_022558885.1	32286198	
GCA_022558905.1	32263708	GCF_022558905.1	32285678	
GCA_022558925.1	32263728	GCF_022558925.1	32285558	
GCA_022558945.1	32263748	GCF_022558945.1	32285878	
GCA_022558985.1	32263788	GCF_022558985.1	32286278	
GCA_022559005.1	32263808	GCF_022559005.1	32285798	
GCA_022559025.1	32263828	GCF_022559025.1	32285598	
GCA_022559045.1	32263848	GCF_022559045.1	32285938	
GCA_022559065.1	32263868	GCF_022559065.1	32286018	
GCA_022559245.1	32264048	GCF_022559245.1	32298878	
GCA_022559265.1	32264068	GCF_022559265.1	32298598	
GCA_022559285.1	32264088	GCF_022559285.1	32297318	
GCA_022559305.1	32264108	GCF_022559305.1	32298518	
GCA_022559325.1	32264128	GCF_022559325.1	32299098	
GCA_022559685.1	32264488	GCF_022559685.1	32297298	
GCA_022559805.1	32264718	GCF_022559805.1	32298838	
GCA_022559875.1	32264778	GCF_022559875.1	32297398	
GCA_022569415.1	32276448	GCF_022569415.1	32299178	
GCA_022569795.1	32276828	GCF_022569795.1	32298468	
GCA_022576915.1	32284048	GCF_022576915.1	32321148	
GCA_022591215.1	32301418	GCF_022591215.1	32321198	
GCA_022591475.1	32301678	GCF_022591475.1	32321108	
GCA_022605345.1	32315828	GCF_022605345.1	32349948	
GCA_022654245.1	32375578	GCF_022654245.1	32429828	
GCA_022654545.1	32375818	GCF_022654545.1	32429708	
GCA_022695865.1	32428868	GCF_022695865.1	32444528	
GCA_022699465.1	32444228	GCF_022699465.1	32512328	
GCA_022759725.1	32509508	GCF_022759725.1	32518758	
GCA_022759745.1	32509528	GCF_022759745.1	32519038	
GCA_022759765.1	32509548	GCF_022759765.1	32519298	
GCA_022759785.1	32509568	GCF_022759785.1	32519458	
GCA_022759805.1	32509588	GCF_022759805.1	32518678	
GCA_022759825.1	32509608	GCF_022759825.1	32518838	
GCA_022759845.1	32509628	GCF_022759845.1	32518938	
GCA_022759865.1	32509648	GCF_022759865.1	32519158	
GCA_022759885.1	32509668	GCF_022759885.1	32519358	
GCA_022759905.1	32509688	GCF_022759905.1	32519518	
GCA_022760215.1	32518078	GCF_022760215.1	32539628	
GCA_022811545.1	32584558	GCF_022811545.1	32596098	
GCA_022846215.1	32629078	GCF_022846215.1	32668698	
GCA_022846235.1	32629098	GCF_022846235.1	32668858	
GCA_022846255.1	32629118	GCF_022846255.1	32668298	
GCA_022846575.1	32629438	GCF_022846575.1	32669418	
GCA_022869945.1	32655868	GCF_022869945.1	32771108	
GCA_022869985.1	32655908	GCF_022869985.1	32770828	
GCA_022918835.1	32708958	GCF_022918835.1	32771488	
GCA_022919035.1	32709058	GCF_022919035.1	32771388	
GCA_022919055.1	32709078	GCF_022919055.1	32771708	
GCA_022964775.1	32755448	GCF_022964775.1	32805768	
GCA_022964815.1	32755488	GCF_022964815.1	32806148	
GCA_022964895.1	32755568	GCF_022964895.1	32803848	
GCA_022969555.2	35388588	GCF_022969555.2	35442378	
GCA_022982975.1	32777188	GCF_022982975.1	32906158	
GCA_023022925.1	32821978	GCF_023022925.1	32909738	
GCA_023024425.1	32823598	GCF_023024425.1	32904718	
GCA_023100765.1	32933878	GCF_023100765.1	32949978	
GCA_023167605.1	33018448	GCF_023167605.1	33106668	
GCA_023169585.1	33020438	GCF_023169585.1	33106208	
GCA_023170005.1	33020858	GCF_023170005.1	33106468	
GCA_023205415.1	33067978	GCF_023205415.1	33100398	
GCA_023206595.1	33069078	GCF_023206595.1	33100758	
GCA_023206615.1	33069098	GCF_023206615.1	33100658	
GCA_023206635.1	33069118	GCF_023206635.1	33100358	
GCA_023206655.1	33069138	GCF_023206655.1	33106568	
GCA_023206675.1	33069158	GCF_023206675.1	33106648	
GCA_023206695.1	33069178	GCF_023206695.1	33101058	
GCA_023206715.1	33069198	GCF_023206715.1	33100418	
GCA_023206735.1	33069218	GCF_023206735.1	33100258	
GCA_023238365.1	33115228	GCF_023238365.1	33205488	
GCA_023272775.1	33159998	GCF_023272775.1	33222728	
GCA_023272815.1	33160038	GCF_023272815.1	33221648	
GCA_023277345.1	33164998	GCF_023277345.1	33238418	
GCA_023278245.1	33165898	GCF_023278245.1	33237898	
GCA_023278265.1	33165918	GCF_023278265.1	33238518	
GCA_023278285.1	33165938	GCF_023278285.1	33236598	
GCA_023370135.1	33278248	GCF_023370135.1	33288008	
GCA_023370175.1	33278288	GCF_023370175.1	33288328	
GCA_023373585.1	33281808	GCF_023373585.1	33409838	
GCA_023376095.1	33284338	GCF_023376095.1	33439228	
GCA_023516035.1	33438608	GCF_023516035.1	33456828	
GCA_023516055.1	33438628	GCF_023516055.1	33456888	
GCA_023516075.1	33438648	GCF_023516075.1	33456798	
GCA_023516095.1	33438668	GCF_023516095.1	33456928	
GCA_023516115.1	33438688	GCF_023516115.1	33456948	
GCA_023516135.1	33438708	GCF_023516135.1	33456848	
GCA_023518355.1	33477848	GCF_023518355.1	33528958	
GCA_023539015.1	33519988	GCF_023539015.1	33579548	
GCA_023539035.1	33520008	GCF_023539035.1	33580008	
GCA_023546825.1	33530238	GCF_023546825.1	33591188	
GCA_023546845.1	33530258	GCF_023546845.1	33590548	
GCA_023546865.1	33530278	GCF_023546865.1	33592028	
GCA_023546885.1	33530298	GCF_023546885.1	33592448	
GCA_023612415.1	33685728	GCF_023612415.1	33719878	
GCA_023612455.1	33685768	GCF_023612455.1	33720238	
GCA_023653825.1	33749278	GCF_023653825.1	33768598	
GCA_023653845.1	33749298	GCF_023653845.1	33768758	
GCA_023653865.1	33749318	GCF_023653865.1	33768678	
GCA_023653885.1	33749338	GCF_023653885.1	33768958	
GCA_023653905.1	33749358	GCF_023653905.1	33768898	
GCA_023657915.1	33753758	GCF_023657915.1	33807078	
GCA_023657935.1	33753778	GCF_023657935.1	33805598	
GCA_023657955.1	33753798	GCF_023657955.1	33805218	
GCA_023657975.1	33753818	GCF_023657975.1	33804978	
GCA_023657995.1	33753838	GCF_023657995.1	33806698	
GCA_023658015.1	33753858	GCF_023658015.1	33806978	
GCA_023658265.1	33754258	GCF_023658265.1	33806918	
GCA_023658285.1	33754278	GCF_023658285.1	33806998	
GCA_023658305.1	33754298	GCF_023658305.1	33805478	
GCA_023658325.1	33754318	GCF_023658325.1	33804778	
GCA_023658345.1	33754338	GCF_023658345.1	33806718	
GCA_023658365.1	33754358	GCF_023658365.1	33807098	
GCA_023658385.1	33754378	GCF_023658385.1	33807018	
GCA_023658405.1	33754398	GCF_023658405.1	33806618	
GCA_023658425.1	33754418	GCF_023658425.1	33804878	
GCA_023921185.1	34176878	GCF_023921185.1	34307928	
GCA_023921205.1	34176898	GCF_023921205.1	34306718	
GCA_024023055.1	34283268	GCF_024023055.1	34415438	
GCA_024023075.1	34283288	GCF_024023075.1	34416218	
GCA_024125695.1	34440048	GCF_024125695.1	34465798	
GCA_024223415.1	34624908	GCF_024223415.1	34699978	
GCA_024224055.1	34625768	GCF_024224055.1	34698458	
GCA_024225435.1	34627208	GCF_024225435.1	34700658	
GCA_024225755.1	34627688	GCF_024225755.1	34701218	
GCA_024226085.1	34628008	GCF_024226085.1	34698418	
GCA_024298465.1	34739438	GCF_024298465.1	34763858	
GCA_024298485.1	34739458	GCF_024298485.1	34764098	
GCA_024298505.1	34739478	GCF_024298505.1	34763998	
GCA_024298525.1	34739498	GCF_024298525.1	34764038	
GCA_024298545.1	34739518	GCF_024298545.1	34763898	
